Name,Duration,Genre,Rating
"Sahi Dhandhe Galat Bande",129,Action,4.8
"Sahib Bibi Aur Ghulam",142,Drama,8.3
"Sai Teri Maya",105,Drama,8.4
"Sainika",160,Action,6.7
"Sajna Saath Nibhana",122,Drama,4.1
"Salaakhen",175,Action,5.4
"Salaakhen",139,Action,5.8
"Salaam Bacche",67,Drama,5.8
"Salaam Zindagi",110,Drama,6.4
"Salma Pe Dil Aa Gaya",139,Drama,5.6
"Samadhan",118,Drama,7.3
"Samadhi",155,Drama,6.9
"Samadhi",149,Action,6.6
"Samaj Ko Badal Dalo",152,Drama,6.2
"Samarasimha Reddy",158,Action,7.1
"Sampark",118,Drama,6.7
"Sampoorna Mahabharat",165,Action,7.8
"Sampoorna Ramayana",173,Drama,7.4
"Samraat",171,Action,5.8
"Samson",148,Action,6
"Samundar",154,Action,5.5
"Sanam Teri Kasam",180,Action,4.8
"Sanam Teri Kasam",144,Drama,7.4
"Sandakozhi",161,Action,6.9
"Sangdil Sanam",146,Drama,4.2
"Sangeet",134,Drama,5.6
"Sangram",129,Drama,6.7
"Sankham",165,Action,5
"Sankoch",103,Drama,6.4
"Sanshodhan",155,Drama,7.3
"Santaan",151,Drama,5.8
"Santosham",140,Drama,7.1
"Sanyasi",145,Drama,6.8
"Sapne Saajan Ke",152,Drama,3.3
"Sapoot",168,Action,5.2
"Sara Akash",90,Drama,7.2
"Sardaar Gabbar Singh",174,Action,4.7
"Sarfarosh",147,Drama,5.2
"Sarfarosh",184,Action,8.1
"Sargam",125,Drama,6.9
"Sargoshiyan",96,Drama,6.2
"Sarhad",108,Drama,7.5
"Sarhad Paar",127,Action,3.9
"Sarivar Sari",116,Drama,7
"Sarkar 3",140,Action,4.9
"Sarkari Mehman",125,Drama,4.8
"Sasti Dulhan Mahenga Dulha",138,Drama,5.3
"Sasural",154,Drama,5.4
"Satah Se Uthata Aadmi",104,Drama,6.7
"Satellite Shankar",145,Action,6.3
"Sathyam",147,Action,5
"Satya",180,Action,8.2
"Satya 2",152,Action,5.9
"Satyagraha",142,Drama,5.9
"Satyakam",165,Drama,8.2
"Satyameva Jayate",150,Action,5.7
"Sau Jhooth Ek Sach",100,Drama,7.2
"Saudagar",121,Drama,7.2
"Saugandh Geeta Ki",107,Action,3.8
"Sautela",149,Action,4.7
"Saveray Wali Gaadi",125,Drama,6.2
"Sawaal",113,Drama,6.1
"Sawan Bhadon",165,Action,6.5
"Say Salaam India: 'Let's Bring the Cup Home'",120,Drama,6.3
"Sayonee",121,Action,7.6
"Sazaa",101,Drama,6.2
"Second Marriage Dot Com",120,Drama,7.5
"Secret Superstar",140,Drama,7.8
"Seeking Happily Ever After",94,Drama,6.8
"Seema",130,Drama,6.8
"Seetharamula Kalyanam Lankalo",152,Action,4.4
"Seevalaperi Pandi",124,Action,6.8
"Sehar",135,Action,7.7
"Sengottai",160,Action,6.9
"Shaadi Abhi Baaki Hai",117,Drama,5.2
"Shaadi Mein Zaroor Aana",127,Drama,7.6
"Shaadisthan",84,Drama,6
"Shaan",191,Action,7.1
"Shabd",130,Drama,5.1
"Shabnam",144,Drama,6.6
"Shackle",89,Drama,7.4
"Shagird",153,Action,7.1
"Shaheed",154,Drama,7.2
"Shahenshah",185,Action,6.3
"Shahenshah",133,Action,4.6
"Shahjehan",111,Drama,6.9
"Shaitaan",131,Action,5.4
"Shaitan",131,Action,7.2
"Shakalaka Boom Boom",119,Drama,2.3
"Shakespeare-Wallah",110,Drama,6.8
"Shakthi: The Power",180,Action,6
"Shakti",176,Action,7.7
"Shakuntala",66,Drama,6.7
"Shalimar",147,Action,6.3
"Sham Ghansham",170,Action,3.5
"Shama",139,Drama,6.5
"Shama Parwana",137,Drama,6.6
"Shamitabh",145,Drama,6.8
"Shandaar",135,Drama,6.8
"Shankar Dada",120,Drama,6.5
"Shankar Khan",150,Action,5.6
"Shanti Kranti",152,Action,6
"Shapath",138,Action,4.3
"Shapath",150,Action,5.5
"Sharafat Chhod Di Main Ne",105,Drama,5.8
"Sharara",145,Action,6.8
"Sharda",116,Drama,5.5
"Shart",124,Drama,6.4
"Shart: The Challenge",126,Drama,3.5
"Sheesh Mahal",134,Drama,7.4
"Sheesha",103,Drama,7.2
"Shehar Aur Sapna",110,Drama,6.5
"Sheikh Chilli",122,Action,5.4
"Shera",135,Action,5.1
"Sheshnaag",155,Action,4.5
"Shikaar",145,Action,3.6
"Shikara",108,Drama,3.8
"Shikari",149,Action,5.7
"Shikari: The Hunter",172,Action,5.6
"Shikast",100,Drama,7
"Shikhar",152,Drama,4.9
"Ship of Theseus",129,Drama,8.1
"Shiva",171,Action,8.1
"Shiva Ka Insaaf",135,Action,4.6
"Shiva Shakti",163,Action,4.7
"Shivaay",163,Action,6.2
"Shobhna's Seven Nights",95,Drama,6.2
"Shola Aur Shabnam",125,Drama,7.3
"Shola Aur Shabnam",175,Action,6.5
"Shool",148,Action,7.7
"Shoonya",90,Drama,6.8
"Shootout at Lokhandwala",132,Action,7.1
"Shootout at Wadala",165,Action,5.9
"Shor",160,Drama,7.2
"Shor Se Shuruaat",115,Drama,6.6
"Shorgul",122,Drama,5.7
"Shortcut Romeo",156,Action,2.3
"Shorts",85,Drama,6.5
"Showbiz",118,Action,3.6
"Shradhanjali",129,Drama,7.3
"Shreelancer",83,Drama,7.2
"Shrimanji",150,Drama,6.6
"Shringaar",116,Drama,5
"SHUDRA: The Untouchables",106,Drama,7.8
"Shukranu",80,Drama,6.4
"Shuruaat Ka Interval",89,Drama,7.2
"Shuruaat Ka Twist",132,Drama,6.6
"Siddharth",86,Drama,7.3
"Sikandar Sadak Ka",154,Action,3.9
"Sikka",190,Action,4.5
"Silence the Court Is in Session",95,Drama,6.2
"Silsiilay",124,Drama,4
"Silsila",172,Drama,7.3
"Simhadriya Simha",167,Action,8.5
"Simmba",168,Action,5.6
"Singh Is Bliing",151,Action,5
"Singh Saab the Great",144,Action,5.6
"Singham",151,Action,5.5
"Singham Returns",152,Action,5.7
"Singhasan",171,Action,5.1
"Sins",128,Drama,4.2
"Sir",89,Drama,7.7
"Sirf....: Life Looks Greener on the Other Side",125,Drama,5.8
"Siskiyaan",115,Drama,5.1
"Sitara",115,Drama,6.5
"Sivaji",198,Action,7.5
"Sivappathikaaram",122,Action,5.5
"Six X",123,Drama,6.9
"Sixteen",128,Drama,6.3
"Slender Threads",128,Action,7.1
"Snegithiye",144,Drama,6.5
"Soch",135,Drama,4.3
"Sohag Raat",133,Drama,7.2
"Sold",84,Drama,6.9
"Soldier",166,Action,6.2
"Solva Sawan",130,Drama,6
"Son of Hercules",90,Action,2.8
"Sona Spa",92,Drama,3.5
"Sonchiriya",153,Action,8.1
"Sone Ki Chidiya",161,Drama,6
"Soorarai Pottru",143,Drama,9.1
"Sooryavansham",178,Action,6.3
"SOS: Secrets of Sex",104,Drama,5.8
"SOS: Secrets of Sex Chapter 3",98,Drama,3.5
"Soundtrack",122,Drama,7.1
"Souryam",161,Action,5.8
"Souten",150,Drama,5.7
"Souten Ki Beti",126,Drama,5.3
"Spandan",125,Drama,6.1
"Spy in Rome",165,Action,4.9
"Sree Rama Anjaneya Yuddham",156,Drama,7.8
"Sri Anjaneyam",184,Action,4.6
"Sri Venkateswara Mahathyam",194,Drama,8.5
"State Rowdy",157,Action,6.3
"Staying Alive",79,Drama,5.6
"Stoovertpuram Police Station",158,Action,6.2
"Strangers",90,Drama,4.9
"Street Dancer 3D",136,Drama,3.6
"Street Fighter",158,Action,5.2
"Street Fighter: The Legend of Chun-Li",106,Action,3.7
"Street Singer",125,Drama,6.3
"Striker",138,Action,6.9
"Subha-O-Sham",190,Action,6.5
"Suddha",95,Drama,7.2
"Sudesi",149,Action,3.7
"Suhaag Raat",150,Drama,4.8
"Sujata",151,Drama,7.3
"Sultan",180,Action,7
"Sun Sajna",128,Drama,6.3
"Sunday",145,Action,5.3
"Sunghursh",185,Action,6.8
"Suno Na.. Ek Nanhi Aawaz",117,Drama,4.5
"Suntan",111,Drama,6.8
"Supari",152,Action,4.3
"Super Police",105,Action,5.5
"Superman",133,Action,4.5
"Superstar",110,Drama,6
"Sur",126,Drama,6.4
"Suraj Aur Chanda",141,Action,5.7
"Surakshaa",158,Action,4.1
"Susman",130,Drama,7.3
"Swades",179,Drama,8.2
"Swarg",150,Drama,6.7
"Swati",141,Drama,6.7
"T for Taj Mahal",94,Drama,8.7
"Taal",169,Drama,6.7
"Taarzan: The Wonder Car",173,Action,4.5
"Tabaahi: The Destroyer",143,Action,4.4
"Tada",164,Action,4.7
"Tadap",125,Drama,5.6
"Tadipaar",144,Action,4.7
"Tahalka",178,Action,5.7
"Tahkhana",127,Action,5.4
"Taish",153,Action,7.5
"Taj",128,Drama,6.6
"Taking the Horse to Eat Jalebis",111,Drama,6.1
"Takkar",153,Action,4.6
"Talaaq",172,Drama,6.7
"Tamacha",175,Action,4
"Tamanna",117,Drama,6.8
"Tamasha",117,Drama,7.6
"Tan-Badan",105,Drama,5.1
"Tangewala",149,Action,5.6
"Tangewali",110,Drama,8.4
"Tango Charlie",152,Action,6
"Tanhaji: The Unsung Warrior",145,Action,7.6
"Tansen",112,Drama,7.5
"Tapasya",123,Drama,7.2
"Tapish",134,Drama,6
"Taqdeer",98,Drama,6.3
"Taqdeerwala",172,Action,6.5
"Tara Mira",110,Drama,7.3
"Tara: The Journey of Love and Passion",100,Drama,5.5
"Tarang",161,Drama,6.9
"Tarazu",154,Action,4.5
"Target",112,Drama,7.6
"Tarkeeb",146,Action,4.6
"Tarpan (The Absolution)",130,Drama,7.2
"Tarpan: The Salvation",94,Drama,8.1
"Tarzan 303",141,Action,3.8
"Tarzan and King Kong",138,Action,5.6
"Tarzan's Daughter",109,Action,4.5
"Tashan",130,Action,3.9
"Te3n",126,Drama,7.3
"Team: The Force",125,Action,4
"Teen Chor",136,Action,5.8
"Teen Sardar",135,Action,6.3
"Teen Taal",110,Drama,7.5
"Teesra Kaun",137,Action,6.3
"Teesri Aankh",161,Action,6.4
"Tehzeeb",133,Drama,5.9
"Tejasvini",179,Action,6.3
"Tell Me O Kkhuda",135,Action,2.5
"Ten",162,Action,5.5
"Tennis Buddies",143,Drama,5.4
"Tera Mera Saath Rahen",138,Drama,4.9
"Tere Mere Sapne",165,Drama,7.2
"Teree Sang: A Kidult Love Story",122,Drama,6.2
"Teri Bhabhi Hai Pagle",135,Action,3.1
"Teri Dilli Meri Dili",63,Drama,7
"Teri Meherbaniyan",150,Action,5.4
"Teri Payal Mere Geet",110,Drama,5.3
"Terror",140,Action,6.8
"Terror Strike",114,Action,6.2
"Tezaab",183,Action,7
"Tezz",131,Action,3.9
"Thakshak",173,Action,5.9
"Thamizhan",172,Action,5.7
"Thanga Magan",151,Action,6.1
"Thappad",132,Drama,6.8
"Thavasi",175,Action,4.8
"Thayillamal Nannilai",145,Action,6.3
"The Angrez 2",109,Action,7.1
"The Attacks of 26/11",126,Action,6.9
"The Blueberry Hunt",120,Action,5.6
"The Bright Day",80,Drama,5.9
"The Chalbaaz",147,Action,8.3
"The Churning",124,Drama,7.7
"The Court Dancer: Raj Narkati",134,Drama,6.4
"The Dark Side of Life: Mumbai City",115,Drama,5.9
"The Dirty MMS",83,Drama,2.4
"The Dream Job",128,Drama,6
"The Elder One",135,Action,7.5
"The Fakir of Venice",77,Drama,5.1
"The Fiancee",141,Drama,6.9
"The Firm Land",85,Drama,5.4
"The Forest",78,Drama,5
"The Ghazi Attack",126,Action,7.6
"The Goa Run",122,Action,7.1
"The Good Road",82,Drama,6.1
"The Great Gambler",115,Action,6.5
"The Hero: Love Story of a Spy",170,Action,5.3
"The Indian Post Graduate",95,Drama,4.2
"The Journey of Karma",88,Drama,6.6
"The Killer",127,Action,4.7
"The Last Color",80,Drama,7.9
"The Legend of Bhagat Singh",165,Action,8.1
"The Light of the World",114,Drama,6.2
"The Lovers",119,Action,4.6
"The Lunchbox",94,Drama,7.8
"The Morning Breeze",79,Drama,7
"The Murderer: Hamilton Palace",118,Action,4
"The Naxalites",131,Drama,6.4
"The Past",110,Drama,3.5
"The Power",164,Action,5.7
"The Rally",140,Action,7.3
"The Reluctant Crime",103,Drama,9.4
"The Revenge: Geeta Mera Naam",118,Action,2.9
"The Savage Princess",111,Action,7
"The Seventh Horse of the Sun",120,Drama,8
"The Shepherdess and the Seven Songs",86,Drama,6.7
"The Sholay Girl",116,Action,7.7
"The Song of Scorpions",109,Drama,5.9
"The Square Circle",97,Drama,7.2
"The Tashkent Files",124,Drama,7.8
"The Threshold",77,Drama,7.3
"The Touch",135,Drama,8.1
"The Train",148,Action,6.4
"The Train",123,Drama,4.4
"The Untitled Kartik Krishnan Project",65,Drama,5.7
"The Villain",139,Action,6.5
"The Violin Player",62,Drama,6.9
"The Window",108,Drama,7
"Thee",170,Action,6.6
"Thikka",150,Action,4.4
"Thodi Thodi Si Manmaaniyan",125,Drama,5.9
"Thodisi Bewafaii",140,Drama,5.9
"Thokar",130,Drama,7.3
"Thokar",152,Action,7.5
"Thoongathey Tambi Thoongathey",127,Drama,6.4
"Three and a Half",111,Drama,6.6
"Three: Love, Lies, Betrayal",111,Drama,5.8
"Thugs of Hindostan",174,Action,4.1
"Tiger",140,Action,6.4
"Tiger Zinda Hai",171,Action,5.9
"Tigers",84,Drama,7.3
"Time Out",88,Drama,5.9
"Tinku",125,Drama,6.3
"Tirangaa",178,Action,6.9
"Titli",126,Action,7.6
"To B or Not to B",103,Drama,6.7
"Tohfa",149,Drama,5.2
"Tohfa Mohabbat Ka",140,Drama,5.5
"Tom, Dick, and Harry",147,Action,3.2
"Toofan",184,Action,4.9
"Toofan",148,Action,5.7
"Toote Khilone",126,Drama,5.7
"Tope",77,Drama,5.4
"Topless",102,Drama,2.6
"Torbaaz",143,Action,6.8
"Total Dhamaal",140,Action,4.2
"Tottaa Pataaka Item Maal",97,Drama,7.6
"Touhean",125,Drama,6.3
"Traffic Signal",120,Drama,6.5
"Train to Pakistan",101,Drama,6.7
"Tribhanga",85,Drama,6.1
"Trikal (Past, Present, Future)",127,Drama,7
"Trimurti: Bond of Three",197,Action,4.8
"Trinetra",167,Action,5.1
"Trishagni",104,Drama,7.3
"Trishna",117,Drama,7.2
"Trishul",177,Action,7.7
"Tryst with Destiny",86,Drama,8
"Tu Chor Main Sipahi",163,Action,5.2
"Tubelight",126,Drama,3.8
"Tujhse He Raabta",78,Drama,6.2
"Tum Bin 2",137,Drama,4.8
"Tum Bin...: Love Will Find a Way",148,Drama,7.5
"Tum Ho Yaara",125,Drama,3.9
"Tum Mile",130,Drama,5
"Tum Se Achcha Kaun Hai",140,Drama,4.6
"Tumbbad",94,Drama,8.3
"Tumhare Bina",129,Drama,5.6
"Tumko Na Bhool Paayenge",170,Action,5.6
"Turup (Checkmate)",62,Drama,8.1
"Tyagi",135,Drama,4.8
"U Me Aur Hum",146,Drama,5.9
"Udaan",124,Drama,8.1
"Udhar Ka Sindur",126,Drama,5
"Udta Punjab",158,Action,7.8
"Uhi Milte Rahenge",110,Drama,6.1
"Ujala Hi Ujala",114,Drama,6.2
"Umang",124,Drama,4.4
"Umbartha",141,Drama,6.6
"Umformung: The Transformation",116,Drama,5.5
"Under the Same Sun",83,Drama,8.2
"Unees Bees",115,Drama,5.8
"Unicorn, the Garden of the Fruits",80,Drama,4.2
"Union Leader",96,Drama,7.3
"Unpaused",103,Drama,7
"Upstarts",102,Drama,6.7
"Uri: The Surgical Strike",148,Action,8.2
"Uski Roti",100,Drama,6.9
"Usne Kaha Tha",140,Drama,6.8
"Ustaad",143,Drama,5.2
"Ustadi Ustad Se",144,Action,3.8
"Ustadon Ke Ustad",154,Action,7.4
"Ustadon Ke Ustad",149,Action,4.4
"Utsav",135,Drama,6.9
"Uttar Dakshin",165,Action,4.2
"V",150,Action,6.9
"Vaada Raha... I Promise",91,Drama,4.8
"Vaasna",160,Action,5.8
"Vada Chennai",174,Action,8.5
"Vakil Babu",140,Drama,7.3
"Valmiki",88,Drama,7
"Vamsee",155,Action,4.7
"VanRakshak",83,Drama,8.2
"Vansh",145,Action,6
"Vardaan",126,Drama,7.4
"Vardi",171,Action,4.5
"Veer Amarsingh Rathod",140,Action,7
"Veeram",110,Action,6.4
"Veerana",145,Action,6.6
"Veerappan",135,Action,5.3
"Veergati",176,Action,5.7
"Veergati",71,Action,6
"Veerta",139,Action,5.8
"Veeru Ustaad",117,Drama,5
"Veer-Zaara",182,Drama,7.8
"Veettilekkulla Vazhi",85,Drama,6.7
"Vetri Vizha",152,Action,6.7
"Vicky Dada",132,Action,6.9
"Victoria No. 203",110,Action,7.1
"Victory",150,Drama,3.8
"Vidhaata",178,Action,7.2
"Vidrohi",145,Action,5.2
"Viduthalai",158,Action,6.5
"Views of the Inner Chamber",108,Drama,7.1
"Vihir",110,Drama,7.2
"Vijaypath",173,Action,5
"Vijeta",141,Drama,7.3
"Vikram",146,Action,7.3
"Villu",156,Action,3.7
"Vilom",72,Drama,6.2
"Vinashak - Destroyer",169,Action,5.3
"Viraam",100,Drama,5.6
"Virasat",155,Drama,7.5
"Virodhi",133,Drama,4.3
"Viruddh... Family Comes First",122,Drama,7.1
"Visakha Express",109,Action,4.9
"Vishnuvardhana",179,Action,7.2
"Vishwaroopam 2",155,Action,5.9
"Vishwatma",184,Action,6.5
"Vivah",150,Drama,6.6
"Vroom",140,Action,5.4
"Waah! Tera Kya Kehna",110,Action,3.7
"Waaris",140,Drama,6.7
"Wafaa",120,Action,3.8
"Wahan Ke Log",140,Action,5.5
"Wajah Tum Ho",126,Drama,4.4
"Wake Up India",120,Drama,6.7
"Walking with the Wind",69,Drama,6.6
"Wanted",157,Action,6.6
"Waqt",168,Drama,7.8
"Waqt Hamara Hai",158,Action,6
"Waqt Ki Awaz",166,Action,6.3
"Waqt Ki Deewar",166,Action,5.9
"War",164,Action,6.5
"Wardat",143,Action,6.8
"Waris",112,Drama,6.4
"Warrant",105,Action,7.1
"Warrior Savitri",146,Action,4.1
"Watan Ke Rakhwale",159,Action,5.7
"We R Friends",100,Drama,4.8
"Wedding Anniversary",98,Drama,4.9
"Welcome 2 Karachi",141,Action,4.3
"Welcome Back",162,Action,4.2
"Welcome on Board",68,Drama,7.9
"Welcome to London",99,Drama,5.2
"What are the Odds?",82,Drama,5.4
"What If?",105,Drama,6.5
"When Love Calls",182,Drama,7.3
"Where Has the Time Gone?",102,Drama,5.5
"White Rainbow",84,Drama,6.8
"Win Marathon",84,Drama,9
"Winner",155,Action,6.4
"With Luv... Tumhaara",110,Drama,6.2
"Woh 7 Din",129,Drama,7.6
"Woh Kaun Thi?",130,Drama,7.6
"X: Past Is Present",95,Drama,5.2
"Yaad Rakhegi Duniya",143,Drama,6.5
"Yaadon Ki Zanjeer",118,Drama,5.4
"Yaan",163,Action,3.5
"Yaar Gaddar",165,Action,3.7
"Yaar Mera",148,Action,4.2
"Yaara",140,Action,6.3
"Yaariyan",135,Drama,2.7
"Yaaron Ka Yaar",160,Action,7
"Yadon Ki Kasam",147,Action,6
"Yahudi",180,Action,7.2
"Yakeen",148,Action,7
"Yakeen",106,Drama,5.1
"Yalgaar",202,Action,5.4
"Yamdas",67,Drama,6.7
"Yamla Pagla Deewana 2",164,Action,3.4
"Yamla Pagla Deewana Phir Se",155,Action,4.5
"Yaraana",135,Action,4.7
"Yashoda Krishna",165,Drama,4.4
"Yateem",183,Action,6.3
"Yatra",119,Drama,6.4
"Yea Toh Two Much Ho Gayaa",136,Action,3.4
"Yeh Ballet",107,Drama,7.6
"Yeh Desh",160,Action,5.8
"Yeh Dil",137,Drama,3.9
"Yeh Dil Aashiqanaa",162,Action,4.3
"Yeh Dil Kisko Doon",106,Drama,5.4
"Yeh Dil Ramta Jogi",108,Action,6.4
"Yeh Dooriyan",97,Drama,4.7
"Yeh Gulistan Hamara",144,Action,6.8
"Yeh Jawaani Hai Deewani",150,Drama,7.1
"Yeh Jo Mohabbat Hai",137,Drama,5.2
"Yeh Kaisa Insaf?",130,Drama,4.4
"Yeh Kaisa Tigdam",123,Drama,6.1
"Yeh Lamhe Judaai Ke",125,Drama,3.7
"Yeh Majhdhaar",129,Drama,4.9
"Yeh Raaste Hain Pyaar Ke",159,Action,4.1
"Yeh Saali Aashiqui",127,Drama,8
"Yeh To Kamaal Ho Gaya",146,Action,6.5
"Yeh Zindagi Ka Safar",136,Drama,3
"Yeh Zindagi Kitni Haseen Hai",149,Drama,5.2
"Yeshwant",155,Action,7.2
"Youngistaan",123,Drama,5.1
"Yours Truly",74,Drama,5.9
"Youth",114,Drama,7
"Yudh",165,Action,6.2
"Yug the law of karma",85,Action,7.7
"Yuva",171,Action,7.4
"Zaalim",141,Action,4.9
"Zabardast",169,Action,5.3
"Zahreelay",173,Action,4.6
"Zakhm",115,Drama,7.9
"Zakhmi Dil",161,Action,4
"Zalim",130,Action,5.6
"Zalzala",179,Action,6
"Zamaana Deewana",172,Action,4.9
"Zamaanat",137,Action,3.8
"Zamana",164,Action,6.3
"Zamane Se Kya Darna",182,Action,5.5
"Zameen",164,Action,5.3
"Zameen Aasmaan",124,Drama,6
"Zameer",146,Action,6.2
"Zameer",127,Drama,3
"Zanjeer",155,Action,7.6
"Zanjeer",147,Action,3.2
"Zara sambhal ke",105,Drama,6.3
"Zara Si Zindagi",139,Drama,7.7
"Zaroorat",130,Drama,6.4
"Zehreela Insaan",121,Drama,7.1
"Ziddi",180,Action,5.8
"Zimbo Shaher Mein",126,Drama,5.3
"Zinda Dil",135,Action,7.1
"Zinda Laash",102,Drama,3.9
"Zindagani",121,Drama,7.1
"Zindagi",110,Drama,7
"Zindagi",129,Drama,6.8
"Zindagi Aur Maut",124,Drama,6
"Zindagi Zindabad",130,Drama,5.7
"Zokkomon",119,Action,4
"Zoo",90,Drama,5.7
"Zor: Never Underestimate the Force",167,Action,4.3
"Zorro",160,Action,5.6
"Zubaan",105,Drama,6.1
"Zulmi",139,Action,4.5
"Zulm-O-Sitam",140,Action,6.2
